,DATE,Seasonality,Metro,Tier,HPI
0,1993-01-01,NSA,Atlanta,High,72.95
1,1993-02-01,NSA,Atlanta,High,72.42
2,1993-03-01,NSA,Atlanta,High,72.61
3,1993-04-01,NSA,Atlanta,High,73.03
4,1993-05-01,NSA,Atlanta,High,73.6
5,1993-06-01,NSA,Atlanta,High,74.12
6,1993-07-01,NSA,Atlanta,High,74.57
7,1993-08-01,NSA,Atlanta,High,74.84
8,1993-09-01,NSA,Atlanta,High,75.12
9,1993-10-01,NSA,Atlanta,High,75.1
10,1993-11-01,NSA,Atlanta,High,75.05
11,1993-12-01,NSA,Atlanta,High,75.27
12,1994-01-01,NSA,Atlanta,High,75.82
13,1994-02-01,NSA,Atlanta,High,76.22
14,1994-03-01,NSA,Atlanta,High,76.49
15,1994-04-01,NSA,Atlanta,High,76.42
16,1994-05-01,NSA,Atlanta,High,77.0
17,1994-06-01,NSA,Atlanta,High,77.52
18,1994-07-01,NSA,Atlanta,High,77.83
19,1994-08-01,NSA,Atlanta,High,77.98
20,1994-09-01,NSA,Atlanta,High,77.97
21,1994-10-01,NSA,Atlanta,High,78.37
22,1994-11-01,NSA,Atlanta,High,78.81
23,1994-12-01,NSA,Atlanta,High,79.39
24,1995-01-01,NSA,Atlanta,High,79.53
25,1995-02-01,NSA,Atlanta,High,79.43
26,1995-03-01,NSA,Atlanta,High,79.34
27,1995-04-01,NSA,Atlanta,High,79.29
28,1995-05-01,NSA,Atlanta,High,79.26
29,1995-06-01,NSA,Atlanta,High,79.34
30,1995-07-01,NSA,Atlanta,High,79.81
31,1995-08-01,NSA,Atlanta,High,80.38
32,1995-09-01,NSA,Atlanta,High,80.66
33,1995-10-01,NSA,Atlanta,High,80.75
34,1995-11-01,NSA,Atlanta,High,80.74
35,1995-12-01,NSA,Atlanta,High,81.01
36,1996-01-01,NSA,Atlanta,High,81.42
37,1996-02-01,NSA,Atlanta,High,81.71
38,1996-03-01,NSA,Atlanta,High,81.74
39,1996-04-01,NSA,Atlanta,High,81.95
40,1996-05-01,NSA,Atlanta,High,82.24
41,1996-06-01,NSA,Atlanta,High,82.87
42,1996-07-01,NSA,Atlanta,High,82.95
43,1996-08-01,NSA,Atlanta,High,83.35
44,1996-09-01,NSA,Atlanta,High,83.58
45,1996-10-01,NSA,Atlanta,High,83.83
46,1996-11-01,NSA,Atlanta,High,83.98
47,1996-12-01,NSA,Atlanta,High,83.64
48,1997-01-01,NSA,Atlanta,High,83.76
49,1997-02-01,NSA,Atlanta,High,83.64
50,1997-03-01,NSA,Atlanta,High,84.14
51,1997-04-01,NSA,Atlanta,High,84.68
52,1997-05-01,NSA,Atlanta,High,85.39
53,1997-06-01,NSA,Atlanta,High,85.81
54,1997-07-01,NSA,Atlanta,High,86.07
55,1997-08-01,NSA,Atlanta,High,86.05
56,1997-09-01,NSA,Atlanta,High,86.49
57,1997-10-01,NSA,Atlanta,High,86.74
58,1997-11-01,NSA,Atlanta,High,87.19
59,1997-12-01,NSA,Atlanta,High,87.48
60,1998-01-01,NSA,Atlanta,High,87.79
61,1998-02-01,NSA,Atlanta,High,88.07
62,1998-03-01,NSA,Atlanta,High,88.6
63,1998-04-01,NSA,Atlanta,High,89.58
64,1998-05-01,NSA,Atlanta,High,90.41
65,1998-06-01,NSA,Atlanta,High,91.17
66,1998-07-01,NSA,Atlanta,High,91.22
67,1998-08-01,NSA,Atlanta,High,91.41
68,1998-09-01,NSA,Atlanta,High,91.68
69,1998-10-01,NSA,Atlanta,High,92.43
70,1998-11-01,NSA,Atlanta,High,93.14
71,1998-12-01,NSA,Atlanta,High,93.45
72,1999-01-01,NSA,Atlanta,High,93.9
73,1999-02-01,NSA,Atlanta,High,94.11
74,1999-03-01,NSA,Atlanta,High,94.74
75,1999-04-01,NSA,Atlanta,High,95.3
76,1999-05-01,NSA,Atlanta,High,96.36
77,1999-06-01,NSA,Atlanta,High,97.25
78,1999-07-01,NSA,Atlanta,High,98.02
79,1999-08-01,NSA,Atlanta,High,98.23
80,1999-09-01,NSA,Atlanta,High,98.42
81,1999-10-01,NSA,Atlanta,High,98.93
82,1999-11-01,NSA,Atlanta,High,99.2
83,1999-12-01,NSA,Atlanta,High,99.99
84,2000-01-01,NSA,Atlanta,High,100.0
85,2000-02-01,NSA,Atlanta,High,101.06
86,2000-03-01,NSA,Atlanta,High,101.21
87,2000-04-01,NSA,Atlanta,High,102.87
88,2000-05-01,NSA,Atlanta,High,103.73
89,2000-06-01,NSA,Atlanta,High,105.02
90,2000-07-01,NSA,Atlanta,High,105.01
91,2000-08-01,NSA,Atlanta,High,105.21
92,2000-09-01,NSA,Atlanta,High,104.99
93,2000-10-01,NSA,Atlanta,High,105.24
94,2000-11-01,NSA,Atlanta,High,105.49
95,2000-12-01,NSA,Atlanta,High,105.64
96,2001-01-01,NSA,Atlanta,High,105.89
97,2001-02-01,NSA,Atlanta,High,106.0
98,2001-03-01,NSA,Atlanta,High,106.3
99,2001-04-01,NSA,Atlanta,High,107.14
100,2001-05-01,NSA,Atlanta,High,107.89
101,2001-06-01,NSA,Atlanta,High,109.22
102,2001-07-01,NSA,Atlanta,High,109.66
103,2001-08-01,NSA,Atlanta,High,110.25
104,2001-09-01,NSA,Atlanta,High,110.59
105,2001-10-01,NSA,Atlanta,High,110.56
106,2001-11-01,NSA,Atlanta,High,109.96
107,2001-12-01,NSA,Atlanta,High,109.56
108,2002-01-01,NSA,Atlanta,High,109.61
109,2002-02-01,NSA,Atlanta,High,110.03
110,2002-03-01,NSA,Atlanta,High,110.13
111,2002-04-01,NSA,Atlanta,High,110.24
112,2002-05-01,NSA,Atlanta,High,110.95
113,2002-06-01,NSA,Atlanta,High,111.87
114,2002-07-01,NSA,Atlanta,High,112.82
115,2002-08-01,NSA,Atlanta,High,113.18
116,2002-09-01,NSA,Atlanta,High,113.08
117,2002-10-01,NSA,Atlanta,High,113.0
118,2002-11-01,NSA,Atlanta,High,112.84
119,2002-12-01,NSA,Atlanta,High,112.74
120,2003-01-01,NSA,Atlanta,High,112.87
121,2003-02-01,NSA,Atlanta,High,112.92
122,2003-03-01,NSA,Atlanta,High,113.74
123,2003-04-01,NSA,Atlanta,High,114.18
124,2003-05-01,NSA,Atlanta,High,115.19
125,2003-06-01,NSA,Atlanta,High,115.83
126,2003-07-01,NSA,Atlanta,High,116.41
127,2003-08-01,NSA,Atlanta,High,116.81
128,2003-09-01,NSA,Atlanta,High,117.24
129,2003-10-01,NSA,Atlanta,High,117.05
130,2003-11-01,NSA,Atlanta,High,116.87
131,2003-12-01,NSA,Atlanta,High,116.52
132,2004-01-01,NSA,Atlanta,High,116.68
133,2004-02-01,NSA,Atlanta,High,116.7
134,2004-03-01,NSA,Atlanta,High,117.16
135,2004-04-01,NSA,Atlanta,High,118.57
136,2004-05-01,NSA,Atlanta,High,119.66
137,2004-06-01,NSA,Atlanta,High,120.59
138,2004-07-01,NSA,Atlanta,High,121.55
139,2004-08-01,NSA,Atlanta,High,122.14
140,2004-09-01,NSA,Atlanta,High,122.87
141,2004-10-01,NSA,Atlanta,High,122.59
142,2004-11-01,NSA,Atlanta,High,122.65
143,2004-12-01,NSA,Atlanta,High,122.8
144,2005-01-01,NSA,Atlanta,High,123.14
145,2005-02-01,NSA,Atlanta,High,123.36
146,2005-03-01,NSA,Atlanta,High,123.79
147,2005-04-01,NSA,Atlanta,High,125.32
148,2005-05-01,NSA,Atlanta,High,126.86
149,2005-06-01,NSA,Atlanta,High,128.52
150,2005-07-01,NSA,Atlanta,High,129.13
151,2005-08-01,NSA,Atlanta,High,129.8
152,2005-09-01,NSA,Atlanta,High,129.88
153,2005-10-01,NSA,Atlanta,High,130.11
154,2005-11-01,NSA,Atlanta,High,130.47
155,2005-12-01,NSA,Atlanta,High,131.09
156,2006-01-01,NSA,Atlanta,High,131.84
157,2006-02-01,NSA,Atlanta,High,131.58
158,2006-03-01,NSA,Atlanta,High,131.29
159,2006-04-01,NSA,Atlanta,High,131.82
160,2006-05-01,NSA,Atlanta,High,133.66
161,2006-06-01,NSA,Atlanta,High,135.39
162,2006-07-01,NSA,Atlanta,High,136.6
163,2006-08-01,NSA,Atlanta,High,137.03
164,2006-09-01,NSA,Atlanta,High,136.95
165,2006-10-01,NSA,Atlanta,High,136.42
166,2006-11-01,NSA,Atlanta,High,135.28
167,2006-12-01,NSA,Atlanta,High,134.94
168,2007-01-01,NSA,Atlanta,High,134.61
169,2007-02-01,NSA,Atlanta,High,134.87
170,2007-03-01,NSA,Atlanta,High,134.63
171,2007-04-01,NSA,Atlanta,High,135.97
172,2007-05-01,NSA,Atlanta,High,136.99
173,2007-06-01,NSA,Atlanta,High,138.17
174,2007-07-01,NSA,Atlanta,High,138.41
175,2007-08-01,NSA,Atlanta,High,138.35
176,2007-09-01,NSA,Atlanta,High,137.42
177,2007-10-01,NSA,Atlanta,High,135.53
178,2007-11-01,NSA,Atlanta,High,132.52
179,2007-12-01,NSA,Atlanta,High,131.12
180,2008-01-01,NSA,Atlanta,High,129.39
181,2008-02-01,NSA,Atlanta,High,128.04
182,2008-03-01,NSA,Atlanta,High,125.86
183,2008-04-01,NSA,Atlanta,High,125.26
184,2008-05-01,NSA,Atlanta,High,125.97
185,2008-06-01,NSA,Atlanta,High,127.18
186,2008-07-01,NSA,Atlanta,High,127.48
187,2008-08-01,NSA,Atlanta,High,127.24
188,2008-09-01,NSA,Atlanta,High,125.54
189,2008-10-01,NSA,Atlanta,High,122.38
190,2008-11-01,NSA,Atlanta,High,118.72
191,2008-12-01,NSA,Atlanta,High,115.51
192,2009-01-01,NSA,Atlanta,High,112.72
193,2009-02-01,NSA,Atlanta,High,110.06
194,2009-03-01,NSA,Atlanta,High,108.58
195,2009-04-01,NSA,Atlanta,High,109.25
196,2009-05-01,NSA,Atlanta,High,110.36
197,2009-06-01,NSA,Atlanta,High,111.92
198,2009-07-01,NSA,Atlanta,High,113.9
199,2009-08-01,NSA,Atlanta,High,114.96
200,2009-09-01,NSA,Atlanta,High,115.27
201,2009-10-01,NSA,Atlanta,High,114.28
202,2009-11-01,NSA,Atlanta,High,112.77
203,2009-12-01,NSA,Atlanta,High,111.62
204,2010-01-01,NSA,Atlanta,High,109.69
205,2010-02-01,NSA,Atlanta,High,108.52
206,2010-03-01,NSA,Atlanta,High,106.95
207,2010-04-01,NSA,Atlanta,High,109.47
208,2010-05-01,NSA,Atlanta,High,111.42
209,2010-06-01,NSA,Atlanta,High,113.34
210,2010-07-01,NSA,Atlanta,High,113.93
211,2010-08-01,NSA,Atlanta,High,113.47
212,2010-09-01,NSA,Atlanta,High,111.48
213,2010-10-01,NSA,Atlanta,High,108.5
214,2010-11-01,NSA,Atlanta,High,106.46
215,2010-12-01,NSA,Atlanta,High,105.88
216,2011-01-01,NSA,Atlanta,High,106.65
217,2011-02-01,NSA,Atlanta,High,106.71
218,2011-03-01,NSA,Atlanta,High,106.83
219,2011-04-01,NSA,Atlanta,High,108.14
220,2011-05-01,NSA,Atlanta,High,109.01
221,2011-06-01,NSA,Atlanta,High,109.99
222,2011-07-01,NSA,Atlanta,High,110.22
223,2011-08-01,NSA,Atlanta,High,108.6
224,2011-09-01,NSA,Atlanta,High,105.12
225,2011-10-01,NSA,Atlanta,High,101.84
226,2011-11-01,NSA,Atlanta,High,100.23
227,2011-12-01,NSA,Atlanta,High,99.07
228,2012-01-01,NSA,Atlanta,High,97.53
229,2012-02-01,NSA,Atlanta,High,95.74
230,2012-03-01,NSA,Atlanta,High,95.11
231,2012-04-01,NSA,Atlanta,High,97.07
232,2012-05-01,NSA,Atlanta,High,100.04
233,2012-06-01,NSA,Atlanta,High,103.25
234,2012-07-01,NSA,Atlanta,High,104.97
235,2012-08-01,NSA,Atlanta,High,106.01
236,2012-09-01,NSA,Atlanta,High,105.89
237,2012-10-01,NSA,Atlanta,High,105.51
238,2012-11-01,NSA,Atlanta,High,105.27
239,2012-12-01,NSA,Atlanta,High,105.05
240,2013-01-01,NSA,Atlanta,High,105.6
241,2013-02-01,NSA,Atlanta,High,105.22
242,2013-03-01,NSA,Atlanta,High,106.33
243,2013-04-01,NSA,Atlanta,High,109.66
244,2013-05-01,NSA,Atlanta,High,112.86
245,2013-06-01,NSA,Atlanta,High,115.87
246,2013-07-01,NSA,Atlanta,High,118.19
247,2013-08-01,NSA,Atlanta,High,119.71
248,2013-09-01,NSA,Atlanta,High,120.36
249,2013-10-01,NSA,Atlanta,High,119.95
250,2013-11-01,NSA,Atlanta,High,119.69
251,2013-12-01,NSA,Atlanta,High,119.72
252,2014-01-01,NSA,Atlanta,High,119.71
253,2014-02-01,NSA,Atlanta,High,119.27
254,2014-03-01,NSA,Atlanta,High,120.74
255,2014-04-01,NSA,Atlanta,High,123.23
256,2014-05-01,NSA,Atlanta,High,124.32
257,2014-06-01,NSA,Atlanta,High,125.24
258,2014-07-01,NSA,Atlanta,High,125.5
259,2014-08-01,NSA,Atlanta,High,125.92
260,2014-09-01,NSA,Atlanta,High,125.47
261,2014-10-01,NSA,Atlanta,High,125.3
262,2014-11-01,NSA,Atlanta,High,125.08
263,2014-12-01,NSA,Atlanta,High,125.51
264,2015-01-01,NSA,Atlanta,High,124.84
265,2015-02-01,NSA,Atlanta,High,125.08
266,2015-03-01,NSA,Atlanta,High,126.19
267,2015-04-01,NSA,Atlanta,High,127.77
268,2015-05-01,NSA,Atlanta,High,129.57
269,2015-06-01,NSA,Atlanta,High,131.16
270,2015-07-01,NSA,Atlanta,High,132.05
271,2015-08-01,NSA,Atlanta,High,132.06
272,2015-09-01,NSA,Atlanta,High,131.99
273,2015-10-01,NSA,Atlanta,High,131.47
274,2015-11-01,NSA,Atlanta,High,131.06
275,1993-01-01,SA,Atlanta,High,72.88
276,1993-02-01,SA,Atlanta,High,72.81
277,1993-03-01,SA,Atlanta,High,72.96
278,1993-04-01,SA,Atlanta,High,73.37
279,1993-05-01,SA,Atlanta,High,73.77
280,1993-06-01,SA,Atlanta,High,73.95
281,1993-07-01,SA,Atlanta,High,74.3
282,1993-08-01,SA,Atlanta,High,74.43
283,1993-09-01,SA,Atlanta,High,74.8
284,1993-10-01,SA,Atlanta,High,74.96
285,1993-11-01,SA,Atlanta,High,75.05
286,1993-12-01,SA,Atlanta,High,75.41
287,1994-01-01,SA,Atlanta,High,75.79
288,1994-02-01,SA,Atlanta,High,76.6
289,1994-03-01,SA,Atlanta,High,76.8
290,1994-04-01,SA,Atlanta,High,76.73
291,1994-05-01,SA,Atlanta,High,77.15
292,1994-06-01,SA,Atlanta,High,77.33
293,1994-07-01,SA,Atlanta,High,77.59
294,1994-08-01,SA,Atlanta,High,77.61
295,1994-09-01,SA,Atlanta,High,77.67
296,1994-10-01,SA,Atlanta,High,78.23
297,1994-11-01,SA,Atlanta,High,78.81
298,1994-12-01,SA,Atlanta,High,79.52
299,1995-01-01,SA,Atlanta,High,79.55
300,1995-02-01,SA,Atlanta,High,79.81
301,1995-03-01,SA,Atlanta,High,79.63
302,1995-04-01,SA,Atlanta,High,79.54
303,1995-05-01,SA,Atlanta,High,79.35
304,1995-06-01,SA,Atlanta,High,79.11
305,1995-07-01,SA,Atlanta,High,79.58
306,1995-08-01,SA,Atlanta,High,80.07
307,1995-09-01,SA,Atlanta,High,80.41
308,1995-10-01,SA,Atlanta,High,80.63
309,1995-11-01,SA,Atlanta,High,80.72
310,1995-12-01,SA,Atlanta,High,81.15
311,1996-01-01,SA,Atlanta,High,81.5
312,1996-02-01,SA,Atlanta,High,82.11
313,1996-03-01,SA,Atlanta,High,82.04
314,1996-04-01,SA,Atlanta,High,82.17
315,1996-05-01,SA,Atlanta,High,82.26
316,1996-06-01,SA,Atlanta,High,82.58
317,1996-07-01,SA,Atlanta,High,82.7
318,1996-08-01,SA,Atlanta,High,83.06
319,1996-09-01,SA,Atlanta,High,83.39
320,1996-10-01,SA,Atlanta,High,83.71
321,1996-11-01,SA,Atlanta,High,83.94
322,1996-12-01,SA,Atlanta,High,83.78
323,1997-01-01,SA,Atlanta,High,83.93
324,1997-02-01,SA,Atlanta,High,84.07
325,1997-03-01,SA,Atlanta,High,84.48
326,1997-04-01,SA,Atlanta,High,84.87
327,1997-05-01,SA,Atlanta,High,85.35
328,1997-06-01,SA,Atlanta,High,85.43
329,1997-07-01,SA,Atlanta,High,85.77
330,1997-08-01,SA,Atlanta,High,85.74
331,1997-09-01,SA,Atlanta,High,86.34
332,1997-10-01,SA,Atlanta,High,86.63
333,1997-11-01,SA,Atlanta,High,87.15
334,1997-12-01,SA,Atlanta,High,87.64
335,1998-01-01,SA,Atlanta,High,88.05
336,1998-02-01,SA,Atlanta,High,88.57
337,1998-03-01,SA,Atlanta,High,89.03
338,1998-04-01,SA,Atlanta,High,89.78
339,1998-05-01,SA,Atlanta,High,90.31
340,1998-06-01,SA,Atlanta,High,90.69
341,1998-07-01,SA,Atlanta,High,90.81
342,1998-08-01,SA,Atlanta,High,91.04
343,1998-09-01,SA,Atlanta,High,91.51
344,1998-10-01,SA,Atlanta,High,92.3
345,1998-11-01,SA,Atlanta,High,93.13
346,1998-12-01,SA,Atlanta,High,93.64
347,1999-01-01,SA,Atlanta,High,94.28
348,1999-02-01,SA,Atlanta,High,94.69
349,1999-03-01,SA,Atlanta,High,95.28
350,1999-04-01,SA,Atlanta,High,95.54
351,1999-05-01,SA,Atlanta,High,96.24
352,1999-06-01,SA,Atlanta,High,96.67
353,1999-07-01,SA,Atlanta,High,97.48
354,1999-08-01,SA,Atlanta,High,97.74
355,1999-09-01,SA,Atlanta,High,98.18
356,1999-10-01,SA,Atlanta,High,98.76
357,1999-11-01,SA,Atlanta,High,99.21
358,1999-12-01,SA,Atlanta,High,100.25
359,2000-01-01,SA,Atlanta,High,100.49
360,2000-02-01,SA,Atlanta,High,101.73
361,2000-03-01,SA,Atlanta,High,101.87
362,2000-04-01,SA,Atlanta,High,103.19
363,2000-05-01,SA,Atlanta,High,103.63
364,2000-06-01,SA,Atlanta,High,104.37
365,2000-07-01,SA,Atlanta,High,104.32
366,2000-08-01,SA,Atlanta,High,104.57
367,2000-09-01,SA,Atlanta,High,104.6
368,2000-10-01,SA,Atlanta,High,104.98
369,2000-11-01,SA,Atlanta,High,105.55
370,2000-12-01,SA,Atlanta,High,105.98
371,2001-01-01,SA,Atlanta,High,106.49
372,2001-02-01,SA,Atlanta,High,106.76
373,2001-03-01,SA,Atlanta,High,107.09
374,2001-04-01,SA,Atlanta,High,107.56
375,2001-05-01,SA,Atlanta,High,107.81
376,2001-06-01,SA,Atlanta,High,108.55
377,2001-07-01,SA,Atlanta,High,108.84
378,2001-08-01,SA,Atlanta,High,109.45
379,2001-09-01,SA,Atlanta,High,110.01
380,2001-10-01,SA,Atlanta,High,110.23
381,2001-11-01,SA,Atlanta,High,110.02
382,2001-12-01,SA,Atlanta,High,109.97
383,2002-01-01,SA,Atlanta,High,110.27
384,2002-02-01,SA,Atlanta,High,110.91
385,2002-03-01,SA,Atlanta,High,111.08
386,2002-04-01,SA,Atlanta,High,110.78
387,2002-05-01,SA,Atlanta,High,110.9
388,2002-06-01,SA,Atlanta,High,111.19
389,2002-07-01,SA,Atlanta,High,111.91
390,2002-08-01,SA,Atlanta,High,112.23
391,2002-09-01,SA,Atlanta,High,112.27
392,2002-10-01,SA,Atlanta,High,112.58
393,2002-11-01,SA,Atlanta,High,112.91
394,2002-12-01,SA,Atlanta,High,113.22
395,2003-01-01,SA,Atlanta,High,113.61
396,2003-02-01,SA,Atlanta,High,113.92
397,2003-03-01,SA,Atlanta,High,114.88
398,2003-04-01,SA,Atlanta,High,114.9
399,2003-05-01,SA,Atlanta,High,115.17
400,2003-06-01,SA,Atlanta,High,115.12
401,2003-07-01,SA,Atlanta,High,115.36
402,2003-08-01,SA,Atlanta,High,115.67
403,2003-09-01,SA,Atlanta,High,116.17
404,2003-10-01,SA,Atlanta,High,116.51
405,2003-11-01,SA,Atlanta,High,116.92
406,2003-12-01,SA,Atlanta,High,117.06
407,2004-01-01,SA,Atlanta,High,117.54
408,2004-02-01,SA,Atlanta,High,117.89
409,2004-03-01,SA,Atlanta,High,118.58
410,2004-04-01,SA,Atlanta,High,119.53
411,2004-05-01,SA,Atlanta,High,119.7
412,2004-06-01,SA,Atlanta,High,119.8
413,2004-07-01,SA,Atlanta,High,120.29
414,2004-08-01,SA,Atlanta,High,120.72
415,2004-09-01,SA,Atlanta,High,121.45
416,2004-10-01,SA,Atlanta,High,121.88
417,2004-11-01,SA,Atlanta,High,122.71
418,2004-12-01,SA,Atlanta,High,123.41
419,2005-01-01,SA,Atlanta,High,124.21
420,2005-02-01,SA,Atlanta,High,124.81
421,2005-03-01,SA,Atlanta,High,125.62
422,2005-04-01,SA,Atlanta,High,126.58
423,2005-05-01,SA,Atlanta,High,127.01
424,2005-06-01,SA,Atlanta,High,127.58
425,2005-07-01,SA,Atlanta,High,127.55
426,2005-08-01,SA,Atlanta,High,127.93
427,2005-09-01,SA,Atlanta,High,128.05
428,2005-10-01,SA,Atlanta,High,129.15
429,2005-11-01,SA,Atlanta,High,130.55
430,2005-12-01,SA,Atlanta,High,131.82
431,2006-01-01,SA,Atlanta,High,133.21
432,2006-02-01,SA,Atlanta,High,133.43
433,2006-03-01,SA,Atlanta,High,133.69
434,2006-04-01,SA,Atlanta,High,133.39
435,2006-05-01,SA,Atlanta,High,133.94
436,2006-06-01,SA,Atlanta,High,134.24
437,2006-07-01,SA,Atlanta,High,134.59
438,2006-08-01,SA,Atlanta,High,134.6
439,2006-09-01,SA,Atlanta,High,134.61
440,2006-10-01,SA,Atlanta,High,135.2
441,2006-11-01,SA,Atlanta,High,135.42
442,2006-12-01,SA,Atlanta,High,135.82
443,2007-01-01,SA,Atlanta,High,136.34
444,2007-02-01,SA,Atlanta,High,137.18
445,2007-03-01,SA,Atlanta,High,137.57
446,2007-04-01,SA,Atlanta,High,137.85
447,2007-05-01,SA,Atlanta,High,137.36
448,2007-06-01,SA,Atlanta,High,136.76
449,2007-07-01,SA,Atlanta,High,135.92
450,2007-08-01,SA,Atlanta,High,135.35
451,2007-09-01,SA,Atlanta,High,134.7
452,2007-10-01,SA,Atlanta,High,134.16
453,2007-11-01,SA,Atlanta,High,132.77
454,2007-12-01,SA,Atlanta,High,132.17
455,2008-01-01,SA,Atlanta,High,131.41
456,2008-02-01,SA,Atlanta,High,130.69
457,2008-03-01,SA,Atlanta,High,129.04
458,2008-04-01,SA,Atlanta,High,127.15
459,2008-05-01,SA,Atlanta,High,126.29
460,2008-06-01,SA,Atlanta,High,125.61
461,2008-07-01,SA,Atlanta,High,124.76
462,2008-08-01,SA,Atlanta,High,124.02
463,2008-09-01,SA,Atlanta,High,122.8
464,2008-10-01,SA,Atlanta,High,121.11
465,2008-11-01,SA,Atlanta,High,119.1
466,2008-12-01,SA,Atlanta,High,116.6
467,2009-01-01,SA,Atlanta,High,114.74
468,2009-02-01,SA,Atlanta,High,112.71
469,2009-03-01,SA,Atlanta,High,111.63
470,2009-04-01,SA,Atlanta,High,110.98
471,2009-05-01,SA,Atlanta,High,110.52
472,2009-06-01,SA,Atlanta,High,110.25
473,2009-07-01,SA,Atlanta,High,111.11
474,2009-08-01,SA,Atlanta,High,111.74
475,2009-09-01,SA,Atlanta,High,112.65
476,2009-10-01,SA,Atlanta,High,113.17
477,2009-11-01,SA,Atlanta,High,113.28
478,2009-12-01,SA,Atlanta,High,112.85
479,2010-01-01,SA,Atlanta,High,111.82
480,2010-02-01,SA,Atlanta,High,111.44
481,2010-03-01,SA,Atlanta,High,110.15
482,2010-04-01,SA,Atlanta,High,111.16
483,2010-05-01,SA,Atlanta,High,111.38
484,2010-06-01,SA,Atlanta,High,111.4
485,2010-07-01,SA,Atlanta,High,110.88
486,2010-08-01,SA,Atlanta,High,110.13
487,2010-09-01,SA,Atlanta,High,109.0
488,2010-10-01,SA,Atlanta,High,107.59
489,2010-11-01,SA,Atlanta,High,107.07
490,2010-12-01,SA,Atlanta,High,107.16
491,2011-01-01,SA,Atlanta,High,108.8
492,2011-02-01,SA,Atlanta,High,109.79
493,2011-03-01,SA,Atlanta,High,110.06
494,2011-04-01,SA,Atlanta,High,109.72
495,2011-05-01,SA,Atlanta,High,108.73
496,2011-06-01,SA,Atlanta,High,107.92
497,2011-07-01,SA,Atlanta,High,107.17
498,2011-08-01,SA,Atlanta,High,105.41
499,2011-09-01,SA,Atlanta,High,102.91
500,2011-10-01,SA,Atlanta,High,101.12
501,2011-11-01,SA,Atlanta,High,100.87
502,2011-12-01,SA,Atlanta,High,100.33
503,2012-01-01,SA,Atlanta,High,99.5
504,2012-02-01,SA,Atlanta,High,98.56
505,2012-03-01,SA,Atlanta,High,97.92
506,2012-04-01,SA,Atlanta,High,98.36
507,2012-05-01,SA,Atlanta,High,99.63
508,2012-06-01,SA,Atlanta,High,101.23
509,2012-07-01,SA,Atlanta,High,102.09
510,2012-08-01,SA,Atlanta,High,103.02
511,2012-09-01,SA,Atlanta,High,103.83
512,2012-10-01,SA,Atlanta,High,104.85
513,2012-11-01,SA,Atlanta,High,105.92
514,2012-12-01,SA,Atlanta,High,106.38
515,2013-01-01,SA,Atlanta,High,107.72
516,2013-02-01,SA,Atlanta,High,108.3
517,2013-03-01,SA,Atlanta,High,109.36
518,2013-04-01,SA,Atlanta,High,110.99
519,2013-05-01,SA,Atlanta,High,112.26
520,2013-06-01,SA,Atlanta,High,113.6
521,2013-07-01,SA,Atlanta,High,115.03
522,2013-08-01,SA,Atlanta,High,116.5
523,2013-09-01,SA,Atlanta,High,118.18
524,2013-10-01,SA,Atlanta,High,119.25
525,2013-11-01,SA,Atlanta,High,120.36
526,2013-12-01,SA,Atlanta,High,121.19
527,2014-01-01,SA,Atlanta,High,122.06
528,2014-02-01,SA,Atlanta,High,122.71
529,2014-03-01,SA,Atlanta,High,124.06
530,2014-04-01,SA,Atlanta,High,124.6
531,2014-05-01,SA,Atlanta,High,123.6
532,2014-06-01,SA,Atlanta,High,122.84
533,2014-07-01,SA,Atlanta,High,122.26
534,2014-08-01,SA,Atlanta,High,122.72
535,2014-09-01,SA,Atlanta,High,123.3
536,2014-10-01,SA,Atlanta,High,124.56
537,2014-11-01,SA,Atlanta,High,125.68
538,2014-12-01,SA,Atlanta,High,127.04
539,2015-01-01,SA,Atlanta,High,127.28
540,2015-02-01,SA,Atlanta,High,128.67
541,2015-03-01,SA,Atlanta,High,129.6
542,2015-04-01,SA,Atlanta,High,129.14
543,2015-05-01,SA,Atlanta,High,128.79
544,2015-06-01,SA,Atlanta,High,128.69
545,2015-07-01,SA,Atlanta,High,128.7
546,2015-08-01,SA,Atlanta,High,128.78
547,2015-09-01,SA,Atlanta,High,129.72
548,2015-10-01,SA,Atlanta,High,130.69
549,2015-11-01,SA,Atlanta,High,131.63
550,1993-01-01,NSA,Atlanta,Middle,71.45
551,1993-02-01,NSA,Atlanta,Middle,71.53
552,1993-03-01,NSA,Atlanta,Middle,71.75
553,1993-04-01,NSA,Atlanta,Middle,72.42
554,1993-05-01,NSA,Atlanta,Middle,73.1
555,1993-06-01,NSA,Atlanta,Middle,73.3
556,1993-07-01,NSA,Atlanta,Middle,73.68
557,1993-08-01,NSA,Atlanta,Middle,74.05
558,1993-09-01,NSA,Atlanta,Middle,74.38
559,1993-10-01,NSA,Atlanta,Middle,74.47
560,1993-11-01,NSA,Atlanta,Middle,74.61
561,1993-12-01,NSA,Atlanta,Middle,74.92
562,1994-01-01,NSA,Atlanta,Middle,75.26
563,1994-02-01,NSA,Atlanta,Middle,75.4
564,1994-03-01,NSA,Atlanta,Middle,75.47
565,1994-04-01,NSA,Atlanta,Middle,75.6
566,1994-05-01,NSA,Atlanta,Middle,76.02
567,1994-06-01,NSA,Atlanta,Middle,76.28
